Date,SPX,VIX,PUT90,PUT75,PUT60,PUT50,PUT40,PUT25,PUT10,ATM,CALL10,CALL25,CALL40,CALL50,CALL60,CALL75,CALL90
7/29/2016,2173.6,11.87,12.01663,8.116625,8.936188,9.537313,10.29031,11.8635,14.93538,9.490125,7.764375,8.116625,8.936188,9.537313,10.29031,11.8635,14.93538
8/1/2016,2170.84,12.44,12.21569,8.476875,9.401,10.131,10.99131,12.68038,15.89513,9.945125,7.877125,8.476875,9.401,10.131,10.99131,12.68038,15.89513
8/2/2016,2157.03,13.37,12.93038,9.251625,10.31788,11.13681,12.04788,13.83538,17.16319,11.04669,8.390125,9.251625,10.31788,11.13681,12.04788,13.83538,17.16319
8/3/2016,2163.79,12.86,12.55069,8.791625,9.848875,10.63263,11.5405,13.29319,16.54019,10.38981,7.9595,8.791625,9.848875,10.63263,11.5405,13.29319,16.54019
8/4/2016,2164.25,12.42,12.362,8.511188,9.503625,10.28463,11.14063,12.79488,16.05631,10.16031,7.698688,8.511188,9.503625,10.28463,11.14063,12.79488,16.05631
8/5/2016,2182.87,11.39,11.72713,7.823688,8.640875,9.030688,9.792,11.33363,14.31581,8.972188,7.412813,7.823688,8.640875,9.030688,9.792,11.33363,14.31581
8/8/2016,2180.89,11.5,11.785,7.8545,8.718188,9.196125,9.981875,11.59663,14.77513,9.005,7.382375,7.8545,8.718188,9.196125,9.981875,11.59663,14.77513
8/9/2016,2181.74,11.66,11.72913,7.820125,8.674813,9.256375,10.03962,11.70531,15.03963,9.063625,7.420625,7.820125,8.674813,9.256375,10.03962,11.70531,15.03963
8/10/2016,2175.49,12.05,12.11431,8.058625,8.967875,9.657688,10.535,12.29263,15.745,9.591875,7.514375,8.058625,8.967875,9.657688,10.535,12.29263,15.745
8/11/2016,2185.79,11.68,12.03269,7.8645,8.707688,9.374688,10.18613,11.92981,15.44013,9.266375,7.4145,7.8645,8.707688,9.374688,10.18613,11.92981,15.44013
8/12/2016,2184.05,11.55,11.98569,7.629188,8.475188,9.138375,9.973688,11.71769,15.23513,9.042313,7.1285,7.629188,8.475188,9.138375,9.973688,11.71769,15.23513
8/15/2016,2190.15,11.81,12.11181,7.851813,8.666625,9.292688,10.134,11.88569,15.62031,9.216625,7.400813,7.851813,8.666625,9.292688,10.134,11.88569,15.62031
8/16/2016,2178.15,12.64,12.575,8.2825,9.212688,9.991813,11.03831,12.95838,16.76281,9.9455,7.659313,8.2825,9.212688,9.991813,11.03831,12.95838,16.76281
8/17/2016,2182.22,12.19,12.37231,8.047313,9.041188,9.8165,10.77288,12.69013,16.38988,9.749813,7.194813,8.047313,9.041188,9.8165,10.77288,12.69013,16.38988
8/18/2016,2187.02,11.43,12.0715,7.597625,8.496813,9.262875,10.148,11.936,15.44688,9.168875,6.9155,7.597625,8.496813,9.262875,10.148,11.936,15.44688
8/19/2016,2183.87,11.34,11.9585,7.483313,8.406125,9.102625,9.962313,11.7635,15.36863,9.035813,6.894688,7.483313,8.406125,9.102625,9.962313,11.7635,15.36863
8/22/2016,2182.64,12.27,12.19013,8.064875,9.052625,9.922688,10.936,12.88463,16.55888,9.849688,7.388688,8.064875,9.052625,9.922688,10.936,12.88463,16.55888
8/23/2016,2186.9,12.38,12.09163,8.229188,9.238375,10.01963,11.00169,13.00681,16.9015,9.9635,7.569813,8.229188,9.238375,10.01963,11.00169,13.00681,16.9015
8/24/2016,2175.44,13.45,12.65313,8.888375,10.04469,10.98731,12.05431,14.17513,18.02738,10.9675,8.007625,8.888375,10.04469,10.98731,12.05431,14.17513,18.02738
8/25/2016,2172.47,13.63,12.66381,9.109188,10.30781,11.26613,12.27319,14.38019,18.13838,11.26838,8.173187,9.109188,10.30781,11.26613,12.27319,14.38019,18.13838
8/26/2016,2169.04,13.65,12.85019,9.000625,10.23613,11.20719,12.39369,14.5265,18.34288,11.13363,7.937188,9.000625,10.23613,11.20719,12.39369,14.5265,18.34288
8/29/2016,2180.38,12.94,12.46269,8.403125,9.556,10.4865,11.54069,13.5715,17.23769,10.4415,7.490313,8.403125,9.556,10.4865,11.54069,13.5715,17.23769
8/30/2016,2176.12,13.12,12.60463,8.615375,9.788875,10.66813,11.69038,13.73538,17.43663,10.65519,7.6755,8.615375,9.788875,10.66813,11.69038,13.73538,17.43663
8/31/2016,2170.95,13.42,12.8755,9.0755,10.28463,11.20919,12.25563,14.19981,17.77588,11.16081,8.018625,9.0755,10.28463,11.20919,12.25563,14.19981,17.77588
9/1/2016,2170.86,13.48,12.96119,9.177188,10.46569,11.27369,12.30169,14.16869,17.5985,11.1415,8.030688,9.177188,10.46569,11.27369,12.30169,14.16869,17.5985
9/2/2016,2179.98,11.98,12.33,7.969688,9.084875,9.919313,10.81788,12.54481,15.72119,9.8555,7.029875,7.969688,9.084875,9.919313,10.81788,12.54481,15.72119
9/6/2016,2186.48,12.02,12.18469,7.824375,8.9165,9.777,10.66119,12.37438,15.61269,9.643375,6.998313,7.824375,8.9165,9.777,10.66119,12.37438,15.61269
9/7/2016,2186.16,11.94,12.10269,7.823688,8.935375,9.762125,10.7065,12.486,15.74188,9.661188,6.947375,7.823688,8.935375,9.762125,10.7065,12.486,15.74188
9/8/2016,2181.3,12.51,12.35669,8.180375,9.377313,10.22113,11.23338,13.11669,16.64037,10.02819,7.2075,8.180375,9.377313,10.22113,11.23338,13.11669,16.64037
9/9/2016,2127.81,17.5,15.2435,12.194,13.8655,15.00969,16.30881,18.67431,23.0885,14.86663,10.59331,12.194,13.8655,15.00969,16.30881,18.67431,23.0885
9/12/2016,2159.04,15.16,13.89763,10.25319,11.69113,12.7355,13.80819,15.90713,19.67519,12.731,9.094313,10.25319,11.69113,12.7355,13.80819,15.90713,19.67519
9/13/2016,2127.02,17.85,15.70813,12.4815,14.13981,15.35981,16.83163,19.08681,23.04513,15.455,10.86713,12.4815,14.13981,15.35981,16.83163,19.08681,23.04513
9/14/2016,2125.77,18.14,15.81731,12.574,14.28638,15.49419,16.82681,19.08688,23.0175,15.43019,10.9625,12.574,14.28638,15.49419,16.82681,19.08688,23.0175
9/15/2016,2147.26,16.3,14.94088,11.324,12.93338,13.70469,14.94888,17.17069,21.2165,13.63019,9.8375,11.324,12.93338,13.70469,14.94888,17.17069,21.2165
9/16/2016,2139.16,15.37,14.646,10.7545,12.192,13.24488,14.38581,16.32712,19.83513,13.21238,9.349688,10.7545,12.192,13.24488,14.38581,16.32712,19.83513
9/19/2016,2139.12,15.53,14.62938,10.89031,12.30213,13.31481,14.56631,16.55519,20.21013,13.31881,9.4845,10.89031,12.30213,13.31481,14.56631,16.55519,20.21013
9/20/2016,2139.76,15.92,14.80281,11.30869,12.79719,13.86631,15.06263,17.0575,20.55363,13.77869,9.840688,11.30869,12.79719,13.86631,15.06263,17.0575,20.55363
9/21/2016,2163.12,13.3,13.53413,9.343313,10.77263,11.648,12.75119,14.49581,17.30113,11.57813,8.1935,9.343313,10.77263,11.648,12.75119,14.49581,17.30113
9/22/2016,2177.18,12.02,12.7735,8.391,9.480813,10.3225,11.23188,12.9615,15.98563,10.2055,7.488375,8.391,9.480813,10.3225,11.23188,12.9615,15.98563
9/23/2016,2164.69,12.29,12.96463,8.5755,9.735875,10.568,11.49313,13.23413,16.13619,10.53281,7.626875,8.5755,9.735875,10.568,11.49313,13.23413,16.13619
9/26/2016,2146.1,14.5,14.17688,10.46712,11.86081,12.69919,13.65231,15.54363,18.64788,12.69919,9.166188,10.46712,11.86081,12.69919,13.65231,15.54363,18.64788
9/27/2016,2159.93,13.1,13.36113,9.077625,10.27913,11.307,12.31538,14.03013,16.95681,11.24763,7.9575,9.077625,10.27913,11.307,12.31538,14.03013,16.95681
9/28/2016,2171.37,12.39,12.85619,8.7345,9.933625,10.68331,11.6505,13.39013,16.20338,10.58888,7.658125,8.7345,9.933625,10.68331,11.6505,13.39013,16.20338
9/29/2016,2151.13,14.02,13.89831,10.08219,11.56788,12.30838,13.25463,15.19663,18.30713,12.29769,8.635688,10.08219,11.56788,12.30838,13.25463,15.19663,18.30713
9/30/2016,2168.27,13.29,13.00981,8.778375,10.0615,11.00288,12.02831,13.84481,16.87631,10.94238,7.596688,8.778375,10.0615,11.00288,12.02831,13.84481,16.87631
10/3/2016,2161.2,13.57,13.22819,9.390375,10.77613,11.73013,12.82969,14.71138,17.74319,11.70419,8.108375,9.390375,10.77613,11.73013,12.82969,14.71138,17.74319
10/4/2016,2150.49,13.63,13.47119,9.798813,11.20819,12.20438,13.34513,15.1555,17.9655,12.16219,8.429625,9.798813,11.20819,12.20438,13.34513,15.1555,17.9655
10/5/2016,2159.73,12.99,13.15338,9.349313,10.7305,11.77938,12.88613,14.71331,17.659,11.76538,8.090625,9.349313,10.7305,11.77938,12.88613,14.71331,17.659
10/6/2016,2160.77,12.84,12.99438,9.398125,10.75669,11.69388,12.6835,14.45831,17.28869,11.71669,8.174625,9.398125,10.75669,11.69388,12.6835,14.45831,17.28869
10/7/2016,2153.74,13.48,13.31463,9.167125,10.43038,11.35088,12.3565,13.98219,16.459,11.27163,7.909813,9.167125,10.43038,11.35088,12.3565,13.98219,16.459
10/10/2016,2163.66,13.38,12.81438,9.7165,11.06969,12.07181,13.20569,15.11131,18.13281,12.00181,8.535875,9.7165,11.06969,12.07181,13.20569,15.11131,18.13281
10/11/2016,2136.73,15.36,13.91338,11.41569,13.0095,14.083,15.0135,16.94381,20.07331,14.07763,9.909,11.41569,13.0095,14.083,15.0135,16.94381,20.07331
10/12/2016,2139.18,15.91,13.94481,11.39663,12.90763,14.05438,15.23588,17.13119,20.16363,13.993,9.930375,11.39663,12.90763,14.05438,15.23588,17.13119,20.16363
10/13/2016,2132.55,16.69,14.49888,12.06888,13.63681,14.74581,15.9485,17.88413,21.12131,14.68681,10.47031,12.06888,13.63681,14.74581,15.9485,17.88413,21.12131
10/14/2016,2132.98,16.12,14.41031,11.4825,12.95119,14.11031,15.2605,17.07069,20.14088,14.04581,9.967,11.4825,12.95119,14.11031,15.2605,17.07069,20.14088
10/17/2016,2126.5,16.21,14.50419,11.7175,13.1595,14.22163,15.40363,17.3535,20.43081,14.23481,10.22169,11.7175,13.1595,14.22163,15.40363,17.3535,20.43081
10/18/2016,2139.6,15.28,13.88163,11.05119,12.48363,13.55269,14.67513,16.53581,19.7895,13.28581,9.611688,11.05119,12.48363,13.55269,14.67513,16.53581,19.7895
10/19/2016,2144.29,14.41,13.48463,10.39087,11.74031,12.709,13.78769,15.6625,18.64163,12.61038,9.088,10.39087,11.74031,12.709,13.78769,15.6625,18.64163
10/20/2016,2141.34,13.75,13.24781,9.8655,11.08938,11.9875,12.99263,14.79931,17.72938,11.90419,8.701625,9.8655,11.08938,11.9875,12.99263,14.79931,17.72938
10/21/2016,2141.16,13.34,13.0275,9.504625,10.69681,11.64388,12.62519,14.35713,17.1555,11.47063,8.3325,9.504625,10.69681,11.64388,12.62519,14.35713,17.1555
10/24/2016,2151.33,13.02,12.724,9.275,10.46131,11.26931,12.264,14.01781,16.92313,11.07913,8.226,9.275,10.46131,11.26931,12.264,14.01781,16.92313
10/25/2016,2143.16,13.46,12.82369,9.694375,10.90019,11.79913,12.76319,14.462,17.17538,11.65169,8.687313,9.694375,10.90019,11.79913,12.76319,14.462,17.17538
10/26/2016,2139.43,14.24,13.20119,10.226,11.49219,12.49713,13.55238,15.39081,18.31081,12.37313,9.033313,10.226,11.49219,12.49713,13.55238,15.39081,18.31081
10/27/2016,2133.04,15.36,13.74863,11.14281,12.48,13.53063,14.62038,16.522,19.65719,13.13581,9.895813,11.14281,12.48,13.53063,14.62038,16.522,19.65719
10/28/2016,2126.41,16.19,14.20919,11.43169,12.9575,13.70081,14.82631,16.91513,20.42331,13.71938,10.03081,11.43169,12.9575,13.70081,14.82631,16.91513,20.42331
10/31/2016,2126.15,17.06,14.49138,11.91738,13.54919,14.54988,15.745,17.9585,21.63281,14.54313,10.40413,11.91738,13.54919,14.54988,15.745,17.9585,21.63281
11/1/2016,2111.72,18.56,15.2465,13.00569,14.69981,15.8095,17.14938,19.42419,23.26619,15.725,11.33388,13.00569,14.69981,15.8095,17.14938,19.42419,23.26619
11/2/2016,2097.94,19.32,15.73,13.89031,15.68513,16.76631,18.04719,20.25663,24.09713,16.73438,12.1875,13.89031,15.68513,16.76631,18.04719,20.25663,24.09713
11/3/2016,2088.66,22.08,16.39519,14.7285,16.63919,18.07081,19.62113,22.2765,26.72338,18.02419,12.86913,14.7285,16.63919,18.07081,19.62113,22.2765,26.72338
11/4/2016,2085.18,22.51,16.71038,15.01631,17.11969,18.49319,20.10213,22.86813,27.38738,18.49438,13.17931,15.01631,17.11969,18.49319,20.10213,22.86813,27.38738
11/7/2016,2131.52,18.71,14.24581,12.23431,13.92781,15.12913,16.55038,19.30613,23.85388,15.12713,10.899,12.23431,13.92781,15.12913,16.55038,19.30613,23.85388
11/8/2016,2139.56,18.74,14.21263,11.91319,13.51819,14.84231,16.36163,19.2565,24.35188,14.77219,10.78938,11.91319,13.51819,14.84231,16.36163,19.2565,24.35188
11/9/2016,2163.26,14.38,12.788,9.923875,11.06769,11.8855,12.85581,14.90463,18.68519,11.85613,9.012625,9.923875,11.06769,11.8855,12.85581,14.90463,18.68519
11/10/2016,2167.48,14.74,13.29031,10.37337,11.43213,12.28769,13.31888,15.43081,19.3545,12.22281,9.4925,10.37337,11.43213,12.28769,13.31888,15.43081,19.3545
11/11/2016,2164.45,14.17,13.37669,9.971813,11.06863,11.84213,12.76719,14.60038,17.77688,11.80238,9.122813,9.971813,11.06863,11.84213,12.76719,14.60038,17.77688
11/14/2016,2164.2,14.48,13.5305,10.3645,11.40013,12.11831,13.01413,14.88019,18.21831,12.08738,9.623375,10.3645,11.40013,12.11831,13.01413,14.88019,18.21831
11/15/2016,2180.39,13.37,12.67288,10.11231,10.92269,11.5225,12.26381,13.8235,16.76419,11.47313,9.639313,10.11231,10.92269,11.5225,12.26381,13.8235,16.76419
11/16/2016,2176.94,13.72,12.9495,10.23888,11.1635,11.71163,12.54688,14.17963,17.25963,11.67038,9.498375,10.23888,11.1635,11.71163,12.54688,14.17963,17.25963
11/17/2016,2187.12,13.35,12.7035,9.956625,10.8145,11.36781,12.1125,13.64269,16.492,11.32738,9.178375,9.956625,10.8145,11.36781,12.1125,13.64269,16.492
11/18/2016,2181.9,12.85,12.60563,9.272813,10.13181,10.86463,11.6475,13.11288,15.89663,10.779,8.584,9.272813,10.13181,10.86463,11.6475,13.11288,15.89663
11/21/2016,2198.18,12.42,12.22069,8.925625,9.770188,10.4995,11.22581,12.61863,15.331,10.40769,8.275,8.925625,9.770188,10.4995,11.22581,12.61863,15.331
11/22/2016,2202.94,12.41,12.1965,8.864875,9.692313,10.32312,11.05663,12.47513,15.30769,10.24831,8.284625,8.864875,9.692313,10.32312,11.05663,12.47513,15.30769
11/23/2016,2204.72,12.43,12.23063,8.999813,9.815313,10.39069,11.074,12.477,15.22313,10.3635,8.563125,8.999813,9.815313,10.39069,11.074,12.477,15.22313
11/25/2016,2213.35,12.34,12.12681,8.660688,9.381875,10.00338,10.74719,12.21169,14.87538,9.905625,8.2135,8.660688,9.381875,10.00338,10.74719,12.21169,14.87538
11/28/2016,2201.72,13.15,12.54588,9.046875,9.859688,10.54713,11.33119,12.8785,16.01069,10.49769,8.5205,9.046875,9.859688,10.54713,11.33119,12.8785,16.01069
11/29/2016,2204.66,12.9,12.42288,8.975125,9.825875,10.48431,11.23638,12.79381,15.93431,10.44962,8.336125,8.975125,9.825875,10.48431,11.23638,12.79381,15.93431
11/30/2016,2198.81,13.33,12.69431,9.3665,10.19131,10.98213,11.79919,13.46463,16.81788,10.97763,8.799688,9.3665,10.19131,10.98213,11.79919,13.46463,16.81788
12/1/2016,2191.08,14.07,13.1185,9.869688,10.82788,11.58919,12.52088,14.2885,17.76069,11.58619,9.2245,9.869688,10.82788,11.58919,12.52088,14.2885,17.76069
12/2/2016,2191.95,14.12,13.12888,9.59,10.4705,11.19631,12.04088,13.82631,17.29013,11.20031,9.047813,9.59,10.4705,11.19631,12.04088,13.82631,17.29013
12/5/2016,2204.71,12.14,12.5375,8.679625,9.381375,9.991313,10.71281,12.1295,14.95469,9.96,8.399188,8.679625,9.381375,9.991313,10.71281,12.1295,14.95469
12/6/2016,2212.23,11.79,12.28719,8.589125,9.235125,9.814188,10.51463,11.894,14.67369,9.7765,8.288313,8.589125,9.235125,9.814188,10.51463,11.894,14.67369
12/7/2016,2241.35,12.22,12.156,9.119,9.621688,10.097,10.728,12.094,14.7855,10.03181,9.21,9.119,9.621688,10.097,10.728,12.094,14.7855
12/8/2016,2246.19,12.64,12.55663,9.560375,10.031,10.52069,11.21263,12.52188,15.32081,10.54788,9.640813,9.560375,10.031,10.52069,11.21263,12.52188,15.32081
12/9/2016,2259.53,11.75,12.1895,8.538875,9.002125,9.430313,10.01512,11.28413,13.98088,9.425313,8.552813,8.538875,9.002125,9.430313,10.01512,11.28413,13.98088
12/12/2016,2256.96,12.64,12.6515,9.449625,9.909,10.38569,11.11788,12.42188,15.22438,10.428,9.368625,9.449625,9.909,10.38569,11.11788,12.42188,15.22438
12/13/2016,2271.72,12.72,12.7535,9.9105,10.29081,10.70238,11.36213,12.54169,15.06388,10.76288,10.03888,9.9105,10.29081,10.70238,11.36213,12.54169,15.06388
12/14/2016,2253.28,13.19,12.7245,10.19581,10.70319,11.18588,11.46381,12.89869,15.98169,11.215,10.08338,10.19581,10.70319,11.18588,11.46381,12.89869,15.98169
12/15/2016,2262.03,12.79,12.38319,9.493,9.987,10.44913,10.9405,12.32781,15.48538,10.44238,9.299688,9.493,9.987,10.44913,10.9405,12.32781,15.48538
12/16/2016,2258.07,12.2,12.17313,8.880625,9.393625,9.831,10.17131,11.507,14.37319,9.8095,8.695125,8.880625,9.393625,9.831,10.17131,11.507,14.37319
12/19/2016,2262.53,11.71,12.09363,8.692188,9.090875,9.503313,9.994,11.27388,14.15013,9.524625,8.750313,8.692188,9.090875,9.503313,9.994,11.27388,14.15013
12/20/2016,2270.76,11.45,12.00538,8.914688,9.299188,9.643125,10.13613,11.33813,13.95313,9.674,8.945688,8.914688,9.299188,9.643125,10.13613,11.33813,13.95313
12/21/2016,2265.18,11.27,12.09113,8.967625,9.409,9.781688,10.04881,11.20731,13.57913,9.777,8.939813,8.967625,9.409,9.781688,10.04881,11.20731,13.57913
12/22/2016,2260.96,11.43,12.18269,8.792375,9.356,9.773688,10.30919,11.55381,14.17488,9.8,8.603125,8.792375,9.356,9.773688,10.30919,11.55381,14.17488
12/23/2016,2263.79,11.44,12.15388,8.534625,9.007875,9.451688,10.00113,11.24781,13.852,9.485,8.339187,8.534625,9.007875,9.451688,10.00113,11.24781,13.852
12/27/2016,2268.88,11.99,12.316,9.128188,9.684313,10.18781,10.86931,12.24813,14.93088,10.18481,8.960813,9.128188,9.684313,10.18781,10.86931,12.24813,14.93088
12/28/2016,2249.92,12.95,12.86738,9.6195,10.31988,10.95619,11.64669,13.25131,16.36031,10.98463,9.207875,9.6195,10.31988,10.95619,11.64669,13.25131,16.36031
12/29/2016,2249.26,13.37,13.10519,9.654125,10.41438,11.17469,12.04463,13.6935,16.79638,11.25969,9.269125,9.654125,10.41438,11.17469,12.04463,13.6935,16.79638
12/30/2016,2238.83,14.04,13.46469,9.779,10.61681,11.44831,12.38569,14.14838,17.32037,11.507,9.321625,9.779,10.61681,11.44831,12.38569,14.14838,17.32037
1/3/2017,2257.83,12.85,12.63138,9.4055,10.23588,10.86469,11.64563,13.2735,16.2745,10.86138,8.865313,9.4055,10.23588,10.86469,11.64563,13.2735,16.2745
1/4/2017,2270.75,11.85,11.97213,8.798813,9.435,9.963813,10.59231,12.02181,14.71419,9.954813,8.589,8.798813,9.435,9.963813,10.59231,12.02181,14.71419
1/5/2017,2269,11.67,11.821,8.677688,9.261813,9.78,10.44469,11.83631,14.5005,9.751688,8.534,8.677688,9.261813,9.78,10.44469,11.83631,14.5005
1/6/2017,2276.98,11.32,11.6785,8.224375,8.666313,9.121,9.830875,11.03763,13.32888,9.148625,8.184,8.224375,8.666313,9.121,9.830875,11.03763,13.32888
1/9/2017,2268.9,11.56,11.8945,8.5425,9.087625,9.675375,10.32413,11.658,14.17738,9.687688,8.405188,8.5425,9.087625,9.675375,10.32413,11.658,14.17738
1/10/2017,2268.9,11.49,11.91713,8.649375,9.224813,9.687313,10.29262,11.63031,14.11488,9.674125,8.550313,8.649375,9.224813,9.687313,10.29262,11.63031,14.11488
1/11/2017,2275.32,11.26,11.75813,8.462313,8.981375,9.605125,10.21969,11.503,13.8725,9.571125,8.310375,8.462313,8.981375,9.605125,10.21969,11.503,13.8725
1/12/2017,2270.44,11.54,11.78931,8.358625,9.069625,9.630313,10.321,11.80988,14.50413,9.59,8.008812,8.358625,9.069625,9.630313,10.321,11.80988,14.50413
1/13/2017,2274.64,11.23,11.54019,7.683313,8.273375,8.810375,9.499688,10.91538,13.7385,8.7545,7.542875,7.683313,8.273375,8.810375,9.499688,10.91538,13.7385
1/17/2017,2267.89,11.87,11.66419,8.196375,8.895875,9.566,10.36,12.127,15.53331,9.445375,7.831875,8.196375,8.895875,9.566,10.36,12.127,15.53331
1/18/2017,2271.89,12.48,11.54988,8.232625,8.968688,9.519125,10.28063,12.18419,15.93069,9.437875,8.0045,8.232625,8.968688,9.519125,10.28063,12.18419,15.93069
1/19/2017,2263.69,12.78,11.68988,8.405,9.131875,9.937375,10.77581,12.65181,16.51981,9.815,8.054875,8.405,9.131875,9.937375,10.77581,12.65181,16.51981
1/20/2017,2271.31,11.54,11.24888,7.467313,8.093313,8.681188,9.408375,11.05813,14.38219,8.584313,7.217375,7.467313,8.093313,8.681188,9.408375,11.05813,14.38219
1/23/2017,2265.2,11.77,11.40163,7.835125,8.5605,9.278125,10.06719,11.72288,15.11281,9.162875,7.476313,7.835125,8.5605,9.278125,10.06719,11.72288,15.11281
1/24/2017,2280.07,11.07,10.89019,7.720188,8.31,8.7455,9.3925,10.8495,13.957,8.7005,7.646188,7.720188,8.31,8.7455,9.3925,10.8495,13.957
1/25/2017,2298.37,10.81,10.78719,7.955813,8.274812,8.550313,9.067188,10.30219,13.28863,8.524188,8.247125,7.955813,8.274812,8.550313,9.067188,10.30219,13.28863
1/26/2017,2296.68,10.63,10.793,7.755813,8.130375,8.405688,8.901688,10.0565,12.93963,8.3915,7.964625,7.755813,8.130375,8.405688,8.901688,10.0565,12.93963
1/27/2017,2294.69,10.58,10.82369,7.461125,7.871,8.052813,8.583688,9.779313,12.60619,8.099187,7.605125,7.461125,7.871,8.052813,8.583688,9.779313,12.60619
1/30/2017,2280.9,11.88,11.44031,8.038625,8.610375,9.073375,9.775188,11.27131,14.53681,8.944125,7.924313,8.038625,8.610375,9.073375,9.775188,11.27131,14.53681
1/31/2017,2278.87,11.99,11.43081,7.938125,8.582375,9.027125,9.688625,11.22088,14.6255,8.990688,7.737188,7.938125,8.582375,9.027125,9.688625,11.22088,14.6255
2/1/2017,2279.55,11.81,11.32769,7.638688,8.237625,8.852375,9.636375,11.18,14.714,8.647188,7.462375,7.638688,8.237625,8.852375,9.636375,11.18,14.714
2/2/2017,2280.85,11.93,11.47563,7.817188,8.460375,9.049125,9.780125,11.39181,14.9855,8.908375,7.588313,7.817188,8.460375,9.049125,9.780125,11.39181,14.9855
2/3/2017,2297.42,10.97,11.03469,7.497688,7.931125,8.222687,8.810313,10.197,13.23919,8.136188,7.545875,7.497688,7.931125,8.222687,8.810313,10.197,13.23919
2/6/2017,2292.56,11.37,11.28788,7.442,7.984625,8.417188,9.065625,10.46469,13.59881,8.288313,7.296188,7.442,7.984625,8.417188,9.065625,10.46469,13.59881
2/7/2017,2293.08,11.29,11.31969,7.491875,8.050375,8.552188,9.209625,10.60488,13.59369,8.402688,7.276688,7.491875,8.050375,8.552188,9.209625,10.60488,13.59369
2/8/2017,2294.67,11.45,11.48588,7.409125,8.045625,8.650125,9.388,10.9025,14.22338,8.4275,7.119313,7.409125,8.045625,8.650125,9.388,10.9025,14.22338
2/9/2017,2307.87,10.88,11.2995,7.571313,8.0145,8.407,8.972875,10.258,13.11613,8.326625,7.646688,7.571313,8.0145,8.407,8.972875,10.258,13.11613
2/10/2017,2316.1,10.85,11.076,7.588188,7.9785,8.337813,8.8745,10.0645,12.81763,8.2535,7.811875,7.588188,7.9785,8.337813,8.8745,10.0645,12.81763
2/13/2017,2328.25,11.07,10.8,7.492313,7.774125,8.177625,8.694188,9.7835,12.483,8.067813,7.68,7.492313,7.774125,8.177625,8.694188,9.7835,12.483
2/14/2017,2337.58,10.74,10.32813,7.5375,7.745375,8.075813,8.614125,9.677688,12.406,7.983625,7.840313,7.5375,7.745375,8.075813,8.614125,9.677688,12.406
2/15/2017,2349.25,11.97,10.54131,8.575313,8.744375,9.228813,9.715375,10.89613,13.9455,9.166125,9.066188,8.575313,8.744375,9.228813,9.715375,10.89613,13.9455
2/16/2017,2347.22,11.76,10.76763,8.343813,8.698313,9.076875,9.632125,10.8835,13.78469,9.045813,8.461188,8.343813,8.698313,9.076875,9.632125,10.8835,13.78469
2/17/2017,2351.16,11.49,10.8355,7.883125,8.295813,8.820813,9.355188,10.70669,13.864,8.749188,7.861625,7.883125,8.295813,8.820813,9.355188,10.70669,13.864
2/21/2017,2365.38,11.57,11.12938,8.278813,8.603875,9.000625,9.519875,10.71763,13.54038,8.915625,8.354688,8.278813,8.603875,9.000625,9.519875,10.71763,13.54038
2/22/2017,2362.82,11.74,11.43431,8.264125,8.648313,9.090375,9.666688,10.90131,13.86831,9.019188,8.216188,8.264125,8.648313,9.090375,9.666688,10.90131,13.86831
2/23/2017,2363.81,11.71,11.75869,8.113,8.565313,9.132688,9.735625,11.06313,14.15013,9.081125,7.985313,8.113,8.565313,9.132688,9.735625,11.06313,14.15013
2/24/2017,2367.34,11.47,11.85569,7.829625,8.348188,8.914625,9.549313,10.95763,14.194,8.820313,7.624875,7.829625,8.348188,8.914625,9.549313,10.95763,14.194
2/27/2017,2369.75,12.09,12.12588,8.371313,8.8155,9.308,9.887125,11.22813,14.226,9.2885,8.236812,8.371313,8.8155,9.308,9.887125,11.22813,14.226
2/28/2017,2363.64,12.92,12.5,9.204375,9.666625,10.125,10.72631,12.12863,15.31831,10.12419,9.117313,9.204375,9.666625,10.125,10.72631,12.12863,15.31831
3/1/2017,2395.96,12.54,12.11888,9.345625,9.691688,10.06031,10.6325,11.86113,14.77569,10.0745,9.174688,9.345625,9.691688,10.06031,10.6325,11.86113,14.77569
3/2/2017,2381.92,11.81,12.15613,8.838188,9.268688,9.620125,10.09,11.2115,13.95963,9.613688,8.588688,8.838188,9.268688,9.620125,10.09,11.2115,13.95963
3/3/2017,2383.12,10.96,11.69313,7.843875,8.173688,8.515188,8.9695,9.920813,12.26519,8.493188,7.8035,7.843875,8.173688,8.515188,8.9695,9.920813,12.26519
3/6/2017,2375.31,11.24,11.78781,8.214875,8.617625,8.991188,9.4785,10.57831,13.19488,8.989625,7.991,8.214875,8.617625,8.991188,9.4785,10.57831,13.19488
3/7/2017,2368.39,11.45,11.73169,8.233313,8.741313,9.151625,9.690688,10.92519,13.86438,9.137313,7.858125,8.233313,8.741313,9.151625,9.690688,10.92519,13.86438
3/8/2017,2362.98,11.86,11.83738,8.353813,8.854375,9.303813,10.01538,11.38588,14.57338,9.347,7.9955,8.353813,8.854375,9.303813,10.01538,11.38588,14.57338
3/9/2017,2364.87,12.3,12.073,8.581313,9.214375,9.695375,10.36919,11.91413,15.54981,9.714813,8.100625,8.581313,9.214375,9.695375,10.36919,11.91413,15.54981
3/10/2017,2372.6,11.66,11.66319,7.704625,8.412313,8.799688,9.416313,10.9185,14.3735,8.803625,7.041625,7.704625,8.412313,8.799688,9.416313,10.9185,14.3735
